link_id,abs_key,source,target,wkt,nature,possol
1272,TRONROUT0000002002220083,2336,1779,"LINESTRING (944950.1 6437481, 944944.5 6437462.7, 944939.2 6437454.3, 944932.5 6437449, 944922.7 6437447, 944911.1 6437447.2, 944905.3 6437447.6)",Route_a_1_chaussee,0
1273,TRONROUT0000002002242511,1631,2502,"LINESTRING (946076.5 6439189.5, 946102.2 6439172.1, 946112.9 6439163.2, 946117.8 6439159.8, 946122.4 6439159.3, 946127.1 6439161, 946132.2 6439167.6)",Route_a_1_chaussee,0
1274,TRONROUT0000002003273176,1443,2436,"LINESTRING (945936.8 6438801.3, 945931.6 6438799.6, 945923.7 6438797.2, 945912.9 6438793.3, 945900.6 6438790.5, 945893.8 6438790.4, 945887.2 6438791.1, 945876.9 6438793.2, 945874.9 6438793.7)",Route_a_1_chaussee,0
1275,TRONROUT0000002005858364,2426,1830,"LINESTRING (942129.8 6436018.5, 942127 6436017.3, 942120.3 6436018.3, 942115 6436018.8)",Sentier,0
1276,TRONROUT0000002006316679,1643,2033,"LINESTRING (942674.8 6437252.2, 942676.1 6437247.6, 942676.3 6437242.2, 942673.6 6437237.4, 942670.3 6437233.8, 942667 6437231.8, 942662.3 6437226.5, 942654.9 6437226.3, 942650.3 6437224.3, 942646.3 6437224.9, 942649.3 6437216.8, 942653.8 6437212.5, 942657.7 6437208.7, 942662.9 6437203, 942663 6437194.9)",Sentier,0
1277,TRONROUT0000002006316781,1823,2503,"LINESTRING (942269.4 6436271.6, 942306.7 6436287.3, 942326.9 6436291.8, 942360.7 6436294.1, 942383.1 6436296.3, 942407.9 6436316.5, 942432.6 6436350.3, 942475.3 6436381.8, 942502.3 6436390.7, 942527 6436397.5, 942563 6436413.2, 942581 6436424.5, 942603.5 6436449.2, 942623.7 6436473.9, 942639.5 6436498.7, 942644 6436523.4, 942664.2 6436554.9, 942673.2 6436575.1, 942691.2 6436593.1, 942709.2 6436629.1, 942713.7 6436658.3)",Sentier,0
1278,TRONROUT0000002101378433,1620,1873,"LINESTRING (942655 6437291.7, 942654.1 6437287.2, 942653.9 6437282.2, 942651.3 6437272.8, 942650.1 6437268.9)",Escalier,0
1279,TRONROUT0000002101378438,1900,2504,"LINESTRING (945882.2 6436442.7, 945895.4 6436440.1)",Route_empierree,0
1280,TRONROUT0000000008084512,1458,1732,"LINESTRING (941020.3 6434706.9, 941017.1 6434703.1, 941014 6434689.5, 941010.6 6434683.8, 941008.4 6434674.3, 941000.3 6434669.5, 940996.4 6434660.7, 940995.4 6434654.3, 940992.1 6434651.8, 940990.1 6434656, 940985.2 6434653.4, 940984.6 6434645.5, 940980.8 6434630.5, 940973.3 6434618.9, 940969 6434613.7, 940965.1 6434608.3, 940970.4 6434599.2, 940966.5 6434595.8, 940966.9 6434589.1, 940960.5 6434583.3, 940959.7 6434576.2, 940950.3 6434562.2, 940942.2 6434553.7, 940936.8 6434543.4, 940938 6434536.9, 940934.8 6434528.2, 940927.7 6434516, 940922.1 6434508.4, 940924 6434504.5, 940928.1 6434497.9, 940928.9 6434491.2, 940927.3 6434482.5, 940923.6 6434461.9, 940919.4 6434470.9, 940918.8 6434456.8, 940916.7 6434445.4, 940905.8 6434458.7, 940904.2 6434443.7, 940899.1 6434439.4, 940896.9 6434435.3, 940886.9 6434451, 940884.6 6434441.1, 940878.6 6434427.2, 940877.5 6434413.1, 940871.1 6434403.4, 940868.5 6434398.7, 940866.7 6434390.7, 940862.4 6434389.4, 940860.3 6434381, 940861.5 6434377.7, 940864.9 6434375, 940870.8 6434372, 940877.2 6434367.6, 940877.1 6434360, 940872.3 6434360, 940871.8 6434358.4, 940862.1 6434357.2, 940855.6 6434354.5, 940855.6 6434350.8, 940849.6 6434345.3, 940843.1 6434344.7, 940832.8 6434334.3, 940834.5 6434326.6, 940832.6 6434324, 940825.5 6434323.5, 940824.4 6434318.2, 940820.5 6434317.5, 940817.9 6434314.4, 940809.2 6434313.1, 940808.4 6434311.2, 940802.2 6434308.1, 940799.1 6434305.5, 940799.5 6434300.2, 940803.8 6434293.9, 940802.8 6434286.3, 940797.6 6434286.3, 940793.5 6434284.4, 940788.8 6434284.6, 940781.7 6434276.7, 940782.7 6434270.5)",Sentier,0
1281,TRONROUT0000000008087187,2018,2010,"LINESTRING (943355.2 6429818.5, 943372.4 6429838.2, 943381.4 6429865.5, 943407 6429930.2, 943413.4 6429954.3, 943419.8 6429978.5, 943426.2 6430002.7, 943440 6430053.9)",Sentier,0
1282,TRONROUT0000002002037877,1915,1991,"LINESTRING (943175.4 6437295.8, 943157 6437283, 943149.8 6437280.1, 943140.7 6437279.3, 943118.6 6437279.8, 943107.5 6437277.2, 943095.6 6437270.9, 943073.9 6437263.6, 943061.8 6437260.4, 943048.3 6437258.2, 943033.1 6437257, 943025.2 6437252)",Route_empierree,0
1283,TRONROUT0000000358028905,2196,1735,"LINESTRING (939546.4 6428695.7, 939544.5 6428701.9, 939536.3 6428717.2, 939531.5 6428724.8, 939523.5 6428739.7, 939522.6 6428743.3, 939521.1 6428748.8, 939514.3 6428767.1, 939508.9 6428776.5, 939505.6 6428783.3, 939502.9 6428791, 939502.1 6428794.2, 939500.4 6428797, 939497.9 6428799.7)",Sentier,0
1284,TRONROUT0000002005923164,2340,1755,"LINESTRING (941770.5 6438346.3, 941765.6 6438341.2, 941762.4 6438335.2, 941758.4 6438324.8, 941754.9 6438313.3, 941753.9 6438303.4, 941753.4 6438282.6)",Sentier,0
1285,TRONROUT0000002006316553,1751,2505,"LINESTRING (942333.4 6426209.8, 942327.7 6426219.7, 942323.8 6426228.9, 942324.5 6426236.3, 942324.5 6426247.2, 942323.1 6426251.1, 942313.5 6426270.5, 942299.1 6426293, 942290.9 6426306.8, 942287.8 6426312.1, 942283.2 6426317.4)",Sentier,0
1286,TRONROUT0000000293525029,2406,1646,"LINESTRING (945751.3 6438503.8, 945742.8 6438502.6, 945733.5 6438501.6, 945731.5 6438500.7, 945730.3 6438498.3, 945728.6 6438487.3, 945726.9 6438477.2, 945728 6438468.5, 945731.2 6438460.9, 945734.5 6438456.8, 945736.9 6438453.9, 945738.5 6438450.9, 945738.9 6438448.4, 945739.5 6438444.6, 945741.4 6438441.6, 945744.2 6438439, 945746.8 6438435.8, 945748.3 6438433.5, 945750.6 6438430.6, 945751.4 6438429.2, 945752.9 6438426.4, 945753.8 6438426, 945757.9 6438425.2)",Sentier,0
1287,TRONROUT0000000293525030,1719,2406,"LINESTRING (945750.1 6438563.9, 945748.4 6438559.2, 945754 6438555.5, 945752.9 6438553.6, 945742.5 6438549.2, 945734.2 6438547.6, 945730.2 6438542.2, 945724.2 6438538.2, 945725.5 6438532.4, 945730.7 6438529.7, 945732 6438523.2, 945736 6438525.8, 945736.9 6438525.4, 945738.3 6438524, 945738.9 6438521.8, 945739.5 6438518.1, 945744.7 6438516.9, 945747.3 6438515.5, 945751.4 6438510.7, 945752.5 6438507.5, 945752.5 6438505.9, 945751.3 6438503.8)",Sentier,0
1288,TRONROUT0000000296096425,2254,1665,"LINESTRING (948101.9 6437691.5, 948109.9 6437679.8, 948119.3 6437667.9, 948128.7 6437659.5, 948132.7 6437651.1, 948133.7 6437642.6, 948141.1 6437632.7, 948155.1 6437630.4)",Sentier,0
1289,TRONROUT0000000356599964,1598,2303,"LINESTRING (947845.4 6438772.9, 947847 6438787.9, 947846.8 6438811.1, 947848.6 6438844.8, 947851.9 6438885.7, 947852.4 6438905, 947851 6438915.1, 947849.1 6438923.4, 947846.8 6438930, 947842.7 6438951.8, 947841.3 6438963)",Chemin,0
1290,TRONROUT0000002006316631,1431,2506,"LINESTRING (947948.8 6434186.9, 947940.6 6434179, 947926 6434160.7, 947913.2 6434143.6, 947901.1 6434127.6, 947888.8 6434112, 947884.3 6434108.2, 947871.2 6434100.5, 947863.1 6434094.7, 947851.8 6434083.7, 947841.3 6434071.3, 947833.2 6434053.5, 947826 6434042.8, 947817.7 6434030.2, 947808.5 6434019.6, 947797.2 6434010.7, 947790 6434008.3, 947775.4 6434002.2, 947759.6 6433993.6, 947748.8 6433987.3, 947737.9 6433981.5, 947729 6433970.4, 947725.4 6433966.5, 947715.2 6433955.8, 947703.4 6433946.5, 947695.2 6433936.1, 947683.3 6433925.7, 947677 6433923.8, 947671.4 6433914.8, 947656.3 6433903.3, 947650.2 6433893.2, 947645.3 6433882.1, 947638.4 6433867.4, 947625.9 6433853.6, 947617.8 6433840.1, 947607.7 6433821.4, 947606.7 6433800.5, 947600.8 6433781.9, 947590.9 6433762.5, 947582.6 6433748.3, 947568.2 6433732.7, 947554.9 6433722, 947543.5 6433711, 947529.3 6433699.7, 947510.5 6433683, 947499.6 6433667.5, 947491.2 6433657.1, 947477.6 6433647, 947455.5 6433634.3, 947438 6433627.1, 947431.5 6433624, 947422.7 6433611.9, 947415.5 6433605.9, 947412.1 6433584.8)",Sentier,0
1291,TRONROUT0000000008081223,2311,2305,"LINESTRING (944226.1 6438779.4, 944224 6438769.4, 944226.7 6438747.6, 944229.4 6438728.2, 944229.8 6438723.6, 944227.6 6438714.4, 944229.8 6438688.7, 944235.6 6438668.3, 944245.8 6438656.9, 944245.3 6438661.6, 944247.6 6438663.2, 944244.9 6438667.8, 944248.5 6438671.3, 944255.5 6438670.6, 944270.5 6438650.8, 944280.5 6438633.7, 944281.9 6438637.7, 944278.7 6438645.8, 944280.3 6438656.6, 944283 6438666.1, 944286.9 6438654.6, 944289.5 6438647.1, 944290.7 6438641.1, 944292.9 6438634.5, 944296.4 6438624.7, 944296.7 6438619.9, 944298 6438616.6, 944302.9 6438619.7, 944305.8 6438623.4, 944308.9 6438617.4, 944312.3 6438610.9, 944314.4 6438610.2, 944315.6 6438613, 944315.3 6438615.3, 944321.6 6438620.8, 944334.7 6438638.4, 944346.9 6438661.3, 944351.5 6438678.8)",Sentier,0
1292,TRONROUT0000000008091171,1495,2301,"LINESTRING (937474.9 6424469.1, 937443.3 6424481.3, 937407.9 6424474.6, 937375.9 6424448.9, 937316.8 6424414.2, 937268.3 6424388.7)",Sentier,0
1293,TRONROUT0000002002037805,1533,2076,"LINESTRING (944420.9 6439067.2, 944417.9 6439072.1, 944411.9 6439091.8, 944405.7 6439110.1, 944404.2 6439121.3, 944404 6439127.6, 944403.5 6439134.2, 944398.9 6439145.5, 944394.6 6439145.9, 944394.1 6439148.1, 944394.4 6439150.6, 944395.6 6439154.4, 944395.3 6439158.2, 944394.9 6439160.7, 944395.4 6439163.1, 944394.4 6439169, 944391.3 6439179.5, 944391.7 6439185.1, 944386.5 6439200.1, 944378.3 6439216.4, 944370.7 6439222.6, 944364.5 6439225, 944364 6439228.6, 944362.8 6439228.9, 944349 6439235.4, 944342.3 6439243.4, 944340 6439247.8, 944337.5 6439248.4)",Sentier,0
1294,TRONROUT0000000356599925,2499,1483,"LINESTRING (945719 6437777.8, 945716.2 6437779.5, 945712.3 6437777.2, 945700.1 6437767.6)",Sentier,0
1295,TRONROUT0000000008090519,2257,2356,"LINESTRING (938153.6 6424829.5, 938150 6424829.4, 938137.7 6424828.7, 938128.9 6424826.2, 938121.3 6424821.6, 938116.1 6424815.9, 938108.7 6424810.2)",Route_a_1_chaussee,0
1296,TRONROUT0000000008082537,1478,2239,"LINESTRING (946750 6437627.2, 946756.4 6437628.6, 946769 6437631.2, 946770.8 6437632.3, 946772 6437631.9, 946771.7 6437630.5, 946769.8 6437629.2, 946767.6 6437626.8, 946765.9 6437624.9, 946764.4 6437622.3, 946760.9 6437611.6, 946754.5 6437586.4, 946750.2 6437570.1, 946749 6437552.5, 946749.6 6437533.1, 946748.8 6437528.7, 946746.4 6437514.5, 946746 6437509.8, 946747.3 6437505.4, 946756.9 6437492, 946762.6 6437486.1, 946763.7 6437481.6, 946764.3 6437475.2, 946760.6 6437467.2, 946754.9 6437461.8, 946748.4 6437458.9)",Sentier,0
1297,TRONROUT0000000293512367,2246,2093,"LINESTRING (946968.5 6437764, 946974.5 6437767.7, 946979.9 6437769.2, 946983.9 6437770.5, 946986.2 6437771.9, 946990.8 6437773.5, 946992.5 6437773.6, 946996.8 6437772.3, 946999.8 6437771.9, 947006.6 6437772.5, 947012.1 6437772.6, 947017.9 6437771.8, 947026.8 6437770.1, 947031 6437769.3, 947034.5 6437768, 947039.9 6437764.2, 947043.5 6437762, 947047.1 6437760.1, 947056.6 6437754, 947059.2 6437751.8, 947063.2 6437747.9, 947071.9 6437738, 947096.1 6437708, 947118.2 6437679.3, 947138.5 6437653.2, 947152.2 6437632.6, 947161.1 6437619.4, 947163.6 6437614.6, 947167.2 6437607.6, 947170.5 6437602.4, 947178.8 6437594.7, 947187.6 6437579, 947200.6 6437552.9, 947207.2 6437537.4, 947207.7 6437532.4, 947209.7 6437527.3, 947217.3 6437511.8, 947229.8 6437485.8, 947236.9 6437474.5, 947239.3 6437470.3, 947240.8 6437467.4, 947244.6 6437461.9, 947248.4 6437454.4, 947254.7 6437447, 947260.8 6437439.7, 947263.7 6437436, 947266 6437431.9, 947267.4 6437429.4, 947269.6 6437426.4, 947273.4 6437420.5, 947277.6 6437417.4, 947280.9 6437416.3, 947287.6 6437415.6, 947299.5 6437415, 947309.7 6437416.1, 947326 6437418.8, 947336 6437419.1, 947339.5 6437418.7, 947343.7 6437416.5, 947350.8 6437410.1, 947352.5 6437407.1, 947357 6437398.8, 947359.4 6437391.1, 947360.4 6437382.5, 947359.7 6437374.9, 947359 6437372.3, 947358 6437370, 947357.6 6437367.9, 947357.8 6437366.5, 947360 6437364.1, 947362 6437363.1, 947363.6 6437360.5, 947364 6437358.1, 947365.8 6437354.6, 947369 6437350.1, 947369.9 6437348.3, 947371.4 6437344.7, 947372.6 6437340.3, 947373.4 6437336, 947374.5 6437332.3, 947377 6437328.5, 947378 6437326.9, 947379.8 6437323.5, 947380.8 6437319.6, 947381.6 6437316.1, 947382.7 6437311.8, 947383.6 6437309, 947385.3 6437305.2, 947387.8 6437300.8, 947389.2 6437298.2, 947390.5 6437295.6, 947390.9 6437295, 947392.8 6437294, 947394.4 6437292.9, 947398.6 6437289.4, 947400.8 6437285.8, 947402.4 6437282.3, 947404.5 6437276.6, 947405.4 6437273.7, 947405.6 6437271.6, 947406.3 6437268.2, 947407.4 6437265.9, 947407.3 6437264.1, 947406.9 6437263.1, 947408.5 6437260.5, 947413.3 6437256, 947415 6437253.5, 947417.6 6437248.9, 947422.7 6437245.3, 947423.8 6437244.6, 947425.7 6437241.9, 947427 6437237.8, 947430.1 6437234.6, 947433.7 6437230.4, 947437.7 6437226.2, 947443 6437221.8, 947447.1 6437218.4, 947451.5 6437214.1, 947455.4 6437207.5, 947461.5 6437202.9, 947469.3 6437196.6, 947472.1 6437191.5, 947475 6437185.5, 947475.8 6437183, 947480.1 6437176.5, 947483.7 6437173, 947485.5 6437171.6, 947489.6 6437169.4, 947493.4 6437169.3, 947497.8 6437169.1, 947501.3 6437168.1, 947516.2 6437163.6, 947525.6 6437161, 947529.8 6437161, 947531.4 6437162, 947533.4 6437162.3, 947536.1 6437160, 947542.4 6437157.2, 947546.3 6437155.4, 947551.7 6437154.2, 947554.9 6437153.9, 947557.7 6437154.6, 947560.8 6437156.4, 947566.9 6437161.6, 947568.8 6437163, 947570.4 6437165.4, 947570.8 6437168.1, 947571.6 6437169.6, 947572.5 6437170.6, 947575.1 6437172, 947576.9 6437172.3, 947579.5 6437174.8, 947582.5 6437180.9, 947585.2 6437186.3, 947586.1 6437188.5, 947585.2 6437190.4, 947585.2 6437193.8, 947590.3 6437205.3, 947596.1 6437214.8, 947598.6 6437220.1, 947600 6437223.3, 947608.4 6437226.9, 947611.4 6437227.7, 947613.3 6437228.4, 947611.8 6437231.8, 947608.7 6437236.6, 947608.2 6437236.9, 947602 6437240.9, 947601.1 6437243.3, 947601.9 6437244.6, 947604.6 6437246.6, 947606.2 6437246.6, 947610.3 6437245.1, 947614.4 6437244.2, 947617.7 6437244.2, 947619.5 6437244.7, 947617.9 6437247, 947614.1 6437249.9, 947609.8 6437253.9, 947607.4 6437257.7, 947606.6 6437260.5, 947606.3 6437263.2, 947607.1 6437264.3, 947609.8 6437264.1, 947615 6437263.1, 947615.2 6437263, 947617.6 6437263.2, 947614.4 6437267.1, 947611.2 6437269.8, 947603.9 6437275.8, 947599.5 6437278.7, 947593.8 6437280.3, 947588 6437279.1, 947584.6 6437276.3, 947581 6437271, 947577.7 6437264.1, 947577.1 6437262.6, 947575.7 6437261.4, 947572.5 6437260.3, 947569.7 6437260.5, 947567 6437261.8, 947563.7 6437265.4, 947560.7 6437269.4, 947560 6437272.4, 947560.1 6437274.6, 947561.7 6437278, 947561.7 6437280.9, 947560.3 6437285, 947560.1 6437285.6, 947559.9 6437287.5, 947561.3 6437289.5, 947561.7 6437291.4, 947560.3 6437296.7, 947557.1 6437302.9, 947553.6 6437308.3, 947551.4 6437318.9, 947551.7 6437330.4, 947552.2 6437341.3, 947552 6437342.4, 947546.9 6437351.7, 947543.2 6437359.3, 947541.1 6437362.3, 947542 6437365.9, 947541.6 6437367.2, 947540.1 6437368.8, 947538.5 6437369.9, 947537.2 6437373.4, 947537.3 6437378.7, 947537.2 6437386.2, 947538.7 6437390, 947540.3 6437394.8, 947540.9 6437399, 947542.9 6437402.3, 947544.6 6437405.3, 947543.9 6437409.6, 947543.4 6437418.1, 947543.9 6437423.7, 947545.2 6437428.5, 947545.7 6437432, 947543.8 6437439.8, 947542.8 6437448.9, 947541.5 6437452.6, 947540.4 6437455.8, 947539.9 6437460.8, 947541.5 6437468.3, 947543.1 6437474.8, 947543.4 6437480.4, 947542.2 6437486.4, 947538.6 6437495.7, 947535.2 6437507.5, 947534.3 6437512, 947531.9 6437513, 947529.3 6437513.6, 947527.9 6437516.2, 947531.1 6437522.9, 947531.3 6437525.3, 947530.6 6437529.3, 947530.3 6437531.9, 947531.3 6437537.5, 947530.9 6437539.6, 947529.5 6437540.8, 947528 6437543, 947526.7 6437549, 947525.5 6437555, 947524 6437560, 947522.1 6437562.7, 947515.2 6437567.1, 947508.7 6437571.1, 947506.2 6437572, 947501.7 6437573.5, 947497.9 6437575.3, 947494.2 6437577.3, 947491.1 6437579.5, 947489.2 6437582.3, 947488.2 6437586.1, 947487.7 6437589.6, 947486.9 6437598.8)",Sentier,0
1298,TRONROUT0000000008088036,2401,2106,"LINESTRING (940999.4 6428031.5, 940974.7 6428038.4, 940969.2 6428043.5, 940968.6 6428051.3, 940969.2 6428061.5, 940967.5 6428072.8, 940964.2 6428085.2, 940961 6428093.5)",Route_a_1_chaussee,0
1299,TRONROUT0000000293512422,2240,2359,"LINESTRING (947681.8 6438885.8, 947679.7 6438881.3, 947670.7 6438856.4, 947667.5 6438847.6, 947664.2 6438835.3, 947662.9 6438830.3, 947661.8 6438821, 947662.9 6438807.6, 947665.9 6438789.1)",Chemin,0
1300,TRONROUT0000000293525045,2162,2407,"LINESTRING (945747.3 6438993.3, 945752 6438992.3, 945762.2 6439000.4, 945767.8 6439001.8, 945768.8 6439001.3, 945771.2 6438999.5, 945773.8 6438996.3, 945778.2 6438987.8, 945780.2 6438984.4, 945781.3 6438982.5, 945783.6 6438980.7, 945789.1 6438979.8, 945810.7 6438976.7, 945823.1 6438974.7)",Sentier,0
1301,TRONROUT0000000356599958,2469,2506,"LINESTRING (947419.9 6433577.3, 947412.1 6433584.8)",Sentier,1
1302,TRONROUT0000000293525265,1493,1692,"LINESTRING (946521.4 6438422.1, 946527.1 6438431.9, 946530.9 6438440.1, 946531.8 6438443.2, 946532.5 6438445.9, 946532.6 6438462.2, 946532.8 6438466.6, 946532.9 6438470.5, 946533 6438472.2, 946532.2 6438479, 946532.8 6438490.5, 946532.5 6438500.1, 946532.7 6438505.5, 946533.9 6438511.4, 946537.1 6438519.1, 946541.4 6438526.1, 946544.4 6438534.5, 946546.7 6438544.4, 946548.6 6438555.9)",Sentier,0
1303,TRONROUT0000000008091155,2430,2431,"LINESTRING (937993.2 6424324, 937983.8 6424342.7, 937958.9 6424366.3, 937931 6424366.5, 937886.9 6424365.1, 937857.3 6424371.7, 937838.5 6424387.1, 937825.9 6424384.5, 937798.9 6424373.1, 937786.2 6424369.6, 937770 6424373.1)",Chemin,0
1304,TRONROUT0000000008084502,2354,1432,"LINESTRING (947950.1 6434147, 947939.2 6434153.6)",Sentier,1
1305,TRONROUT0000000008091175,1653,2422,"LINESTRING (936468.2 6424563.4, 936449 6424570.7, 936419 6424580.9, 936408.9 6424583.2)",Sentier,0
1306,TRONROUT0000000037211618,1584,2394,"LINESTRING (938349.9 6424706.1, 938335 6424716, 938317.8 6424727.4, 938307.1 6424735.8, 938300.5 6424744.9, 938294.6 6424758.5, 938292.8 6424765.9, 938288.5 6424770.8, 938275 6424784.7, 938267 6424791.8, 938255 6424798.8, 938242.8 6424801.3, 938240 6424801.4)",Sentier,0
1307,TRONROUT0000000356599921,2429,2507,"LINESTRING (946584.8 6433863.7, 946534.1 6433789.1, 946498.4 6433708.4, 946468.3 6433668.1, 946445.4 6433648.7, 946414.7 6433616.2, 946375.6 6433570.5, 946317.5 6433532, 946264.6 6433499.8, 946246.2 6433488.2, 946232.7 6433477.6, 946214.5 6433464.5, 946202.9 6433464.5, 946194.5 6433465.1, 946193.8 6433442.9, 946191.8 6433421.5, 946184.6 6433420.3, 946180.2 6433418.7, 946176.2 6433410.6, 946167.4 6433385.9, 946163 6433375.9, 946139.3 6433327.4, 946102.9 6433263.7, 946083.7 6433221.8, 946077.3 6433200, 946079.9 6433188.5, 946078.2 6433169.4, 946064.5 6433155.3, 946038.7 6433145.1, 946017.5 6433135.3, 945993.5 6433108.8, 945921.9 6433010.9, 945856.8 6432883.4)",Sentier,0
1308,TRONROUT0000000008083573,2508,2509,"LINESTRING (936438.1 6435848, 936438.9 6435843, 936443.2 6435835.7, 936443.7 6435831.7, 936441.6 6435819.4, 936449.6 6435825.5, 936450.5 6435814.1, 936453.4 6435805.7, 936458.8 6435798.3, 936462 6435799, 936471.7 6435807.1, 936480 6435814.4, 936482.3 6435818.1, 936488.9 6435815.9, 936492.4 6435810.1, 936494.7 6435801.1, 936492.2 6435795.5, 936492.4 6435785.1, 936496.8 6435773.1, 936500.5 6435763.8, 936503.6 6435753.5, 936511.1 6435743.9, 936525.9 6435734.9, 936526.9 6435730.5, 936533.3 6435727.2, 936539 6435722.4, 936552.7 6435712.7, 936566.3 6435701.3, 936574.5 6435693.8, 936580 6435690.9, 936582.5 6435694.7, 936583.1 6435703.7, 936585.9 6435714.9, 936587.2 6435721.2, 936596.5 6435713.4, 936601.1 6435708.4, 936605.8 6435707.3, 936606.9 6435709.1, 936607.1 6435715.6, 936611.2 6435726.9, 936616.1 6435734.7, 936620.5 6435739.9, 936624.1 6435748.3, 936624.4 6435754.4, 936622.2 6435764.2, 936622.3 6435767.2, 936628.6 6435774.7, 936636.2 6435788, 936641.6 6435795.2, 936647.8 6435812.4, 936653 6435823.2, 936661.2 6435833.5, 936671.3 6435846.9, 936681.2 6435854, 936690.8 6435855.6, 936698.9 6435868.5, 936701 6435875.8, 936704.7 6435881.6, 936708.5 6435882.3, 936710.9 6435878.9, 936717.4 6435879.6, 936723.6 6435886.1, 936734 6435894.9, 936746.4 6435900.8, 936749.1 6435901.2, 936754 6435893.4, 936757.5 6435885.3, 936763.2 6435872.3, 936767.2 6435861.7, 936765 6435855.5, 936762.7 6435844.7, 936761.1 6435837.1, 936762.9 6435830.4, 936769 6435822.9, 936776 6435818.3, 936779 6435813.9, 936781.9 6435818.5, 936785.7 6435826.9, 936789.8 6435830.5, 936797.3 6435833.7, 936799.6 6435837.8, 936805.8 6435836.5, 936809.8 6435828.7, 936816.4 6435823.8, 936824.6 6435821.8, 936827.3 6435818.9, 936828.3 6435813.6, 936832 6435809.5, 936837.5 6435803.1, 936842.6 6435799.5, 936849.9 6435801.3, 936856.7 6435805, 936859.4 6435811.2, 936863.6 6435817.8, 936872.8 6435816.7, 936879.9 6435824.9, 936887.5 6435833.8, 936913.5 6435828.4, 936912.9 6435838.6, 936915.9 6435838.6, 936925.1 6435832.3, 936932.5 6435828.3, 936934.4 6435828.5, 936935.1 6435832.4, 936935 6435837.7, 936937.2 6435845.9, 936940.2 6435857, 936950 6435853.2, 936965.7 6435849.4, 936966 6435852.4, 936964.4 6435857.7, 936969.8 6435870.6, 936977.2 6435880, 936986.8 6435885.7, 936995.2 6435885.2, 937000.4 6435879.7, 937005.5 6435877.8, 937010.6 6435872.5, 937016.9 6435866.1, 937037.7 6435857, 937041.7 6435873.4, 937046.5 6435889.7, 937059 6435883.6, 937074.8 6435874, 937076.5 6435874.6, 937078.4 6435884.9, 937079.3 6435895.3, 937082.5 6435901.5, 937084 6435908, 937094.2 6435901, 937103.8 6435901.4, 937106.2 6435899.1, 937112.4 6435892.7, 937116 6435897.1, 937119.9 6435893.5, 937129.9 6435889.8, 937135.6 6435886, 937135.5 6435897.6, 937136.5 6435900.8, 937139.2 6435899.1, 937144.3 6435897.2, 937146.9 6435901.4, 937153.4 6435896.8, 937156.1 6435893.9, 937157.3 6435898.5, 937164.1 6435894.8, 937165.1 6435896, 937166.6 6435902.5, 937166.3 6435909.3, 937165 6435915.7, 937171.2 6435910.7, 937174.6 6435909.3, 937178.2 6435904.9, 937180.7 6435914.7, 937181.6 6435923.3, 937182.4 6435934.9, 937183.4 6435939.8, 937185.3 6435942.5, 937182.3 6435950.7, 937177.3 6435960.7, 937176.7 6435968.1, 937172.1 6435972.4, 937169.9 6435975.4, 937167.5 6435985, 937163.8 6435989.4, 937162.1 6435993.7, 937161.7 6435997.8, 937159.7 6436003.8, 937157.5 6436012.2, 937157.8 6436018.8, 937159.1 6436019.7, 937176.3 6436013.9, 937185.1 6436012.7, 937193.6 6436008.4, 937200.5 6436006.3, 937206.9 6436004.2, 937213.7 6436002.3, 937217 6435997, 937223.8 6435990.5, 937230.3 6435980.7, 937233.6 6435976.6, 937233.5 6435970.8, 937239 6435963.8, 937249.4 6435947.8, 937261 6435935.2, 937268.8 6435925.2, 937277.7 6435919.2, 937288.3 6435906.3, 937294.9 6435897.7, 937302.6 6435891.2, 937307.7 6435886, 937313.8 6435881.1, 937318.8 6435870.6, 937326.2 6435862, 937330 6435854.6, 937331.7 6435848.2, 937331.5 6435843.7, 937334.9 6435838.5, 937338.3 6435830, 937342.3 6435824.8, 937347.6 6435830.9, 937358.6 6435837.9, 937370.8 6435843.6, 937386.2 6435847.6, 937389.5 6435845.7, 937394.4 6435837, 937396.6 6435828.6, 937398.8 6435816.5, 937401.4 6435808.4, 937406.4 6435796.5, 937411.1 6435786.5, 937416.1 6435783.4, 937423.8 6435781.4, 937428.2 6435784.2, 937432.3 6435788.5, 937438.9 6435790, 937449.7 6435786.6, 937458.9 6435779.7, 937465.1 6435774.8, 937467.9 6435773.5, 937474 6435775.8, 937482.9 6435775.3, 937490.3 6435769.6, 937497.5 6435765.9, 937507.8 6435762, 937513 6435759.8, 937517.8 6435753.3, 937520.3 6435748.2, 937531.7 6435739.9, 937534.5 6435736.6, 937535.7 6435731.8, 937546 6435724.2, 937552 6435721.6, 937558 6435721.6, 937566.2 6435717.7, 937576.1 6435716.2, 937582.3 6435715.2)",Sentier,0
